event_id_cnty,event_date,event_type,sub_event_type,civilian_targeting,admin1,latitude,longitude,fatalities,population_1km,population_2km,population_5km,population_best
EGY6297,2015-02-06,Protests,Peaceful protest,,Gharbia,30.7885,31.0019,0,71739.0,239197.0,498261.0,71739.0
EGY6284,2015-02-03,Strategic developments,Disrupted weapons use,,Qalyubia,30.3535,31.2022,0,32178.0,55763.0,178586.0,
EGY6265,2015-02-01,Explosions/Remote violence,Remote explosive/landmine/IED,,North Sinai,31.1316,33.7984,0,10869.0,19477.0,45398.0,45398.0
EGY6260,2015-01-31,Battles,Armed clash,,Suez,29.9737,32.5263,0,76263.0,193793.0,554895.0,554895.0
EGY6261,2015-01-31,Explosions/Remote violence,Remote explosive/landmine/IED,,Qalyubia,30.3535,31.2022,0,32178.0,55763.0,178586.0,178586.0
EGY6233,2015-01-28,Riots,Violent demonstration,,Beheira,31.0392,30.4691,0,115276.0,322114.0,500172.0,322114.0
EGY6234,2015-01-28,Protests,Protest with intervention,,Qalyubia,30.4591,31.1786,0,58000.0,189857.0,344443.0,58000.0
EGY6235,2015-01-28,Strategic developments,Looting/property destruction,,Qalyubia,30.3127,31.3202,0,60264.0,103579.0,304903.0,
EGY6224,2015-01-27,Strategic developments,Disrupted weapons use,,North Sinai,31.2180,34.1609,0,1621.0,4849.0,12052.0,
EGY6226,2015-01-27,Strategic developments,Disrupted weapons use,,Aswan,24.0911,32.8973,0,55408.0,162734.0,323380.0,
EGY6227,2015-01-27,Strategic developments,Disrupted weapons use,,Kafr el-Sheikh,31.1143,30.9401,0,57093.0,139683.0,247846.0,
EGY6228,2015-01-27,Strategic developments,Disrupted weapons use,,Menoufia,30.5526,31.0090,0,71914.0,193859.0,355564.0,
EGY6210,2015-01-26,Strategic developments,Disrupted weapons use,,Beheira,30.9102,30.1744,0,52963.0,68745.0,113824.0,
EGY6211,2015-01-26,Strategic developments,Disrupted weapons use,,North Sinai,31.1316,33.7984,0,18017.0,36942.0,83433.0,
