event_id_cnty,event_date,event_type,sub_event_type,civilian_targeting,admin1,latitude,longitude,fatalities,population_1km,population_2km,population_5km,population_best
ISR43328,2023-12-05,Explosions/Remote violence,Shelling/artillery/missile attack,,HaZafon,33.1700,35.5506,0,2.0,2.0,2.0,2.0
ISR43332,2023-12-06,Explosions/Remote violence,Shelling/artillery/missile attack,,HaZafon,33.0936,35.2451,0,42.0,42.0,42.0,42.0
ISR43350,2023-12-09,Explosions/Remote violence,Shelling/artillery/missile attack,,HaZafon,33.1655,35.5478,0,1.0,1.0,1.0,1.0
ISR43358,2023-12-11,Explosions/Remote violence,Shelling/artillery/missile attack,,HaZafon,33.0936,35.2451,0,42.0,42.0,42.0,42.0
ISR43359,2023-12-11,Explosions/Remote violence,Shelling/artillery/missile attack,,HaZafon,33.1655,35.5478,0,1.0,1.0,1.0,1.0
ISR43395,2023-12-23,Explosions/Remote violence,Shelling/artillery/missile attack,,HaZafon,33.1700,35.5506,0,2.0,2.0,2.0,2.0
ISR38618,2023-12-25,Battles,Armed clash,,HaZafon,33.2086,35.6070,0,785.0,829.0,844.0,844.0
ISR43403,2023-12-26,Explosions/Remote violence,Shelling/artillery/missile attack,,HaZafon,33.1655,35.5478,0,1.0,1.0,1.0,1.0
ISR43406,2023-12-27,Explosions/Remote violence,Shelling/artillery/missile attack,,HaZafon,33.0936,35.2451,0,42.0,42.0,42.0,42.0
ISR43420,2024-01-01,Explosions/Remote violence,Shelling/artillery/missile attack,,HaZafon,33.0936,35.2451,0,42.0,42.0,42.0,42.0
ISR38412,2024-01-03,Explosions/Remote violence,Shelling/artillery/missile attack,,HaZafon,33.0983,35.5108,0,437.0,444.0,446.0,446.0
ISR43446,2024-01-08,Explosions/Remote violence,Shelling/artillery/missile attack,,HaZafon,33.0936,35.2451,0,42.0,42.0,42.0,42.0
ISR43450,2024-01-09,Explosions/Remote violence,Shelling/artillery/missile attack,,HaZafon,33.1655,35.5478,0,1.0,1.0,1.0,1.0
ISR38774,2024-01-09,Strategic developments,Disrupted weapons use,,HaZafon,33.0983,35.5108,0,437.0,444.0,446.0,
ISR43457,2024-01-11,Explosions/Remote violence,Shelling/artillery/missile attack,,HaZafon,33.1655,35.5478,0,1.0,1.0,1.0,1.0
ISR43458,2024-01-11,Explosions/Remote violence,Shelling/artillery/missile attack,,HaZafon,33.1700,35.5506,0,2.0,2.0,2.0,2.0
ISR43465,2024-01-13,Explosions/Remote violence,Shelling/artillery/missile attack,,HaZafon,33.1700,35.5506,0,2.0,2.0,2.0,2.0
ISR38858,2024-01-18,Battles,Armed clash,,HaZafon,33.0983,35.5108,0,437.0,444.0,446.0,446.0
ISR43490,2024-01-21,Explosions/Remote violence,Shelling/artillery/missile attack,,HaZafon,33.0936,35.2451,0,42.0,42.0,42.0,42.0
ISR38909,2024-01-23,Explosions/Remote violence,Shelling/artillery/missile attack,,HaZafon,32.9975,35.4123,0,45.0,60.0,564.0,564.0
ISR38885,2024-01-25,Explosions/Remote violence,Air/drone strike,,HaZafon,33.1717,35.6098,0,675.0,815.0,818.0,818.0
ISR43516,2024-01-29,Explosions/Remote violence,Shelling/artillery/missile attack,,HaZafon,33.1700,35.5506,0,2.0,2.0,2.0,2.0
ISR43523,2024-01-31,Explosions/Remote violence,Shelling/artillery/missile attack,,HaZafon,33.1700,35.5506,0,2.0,2.0,2.0,2.0
