event_id_cnty,event_date,event_type,sub_event_type,civilian_targeting,admin1,latitude,longitude,fatalities,population_1km,population_2km,population_5km,population_best
TWN4519,2023-05-17,Protests,Peaceful protest,,Taipei City,25.0326,121.5181,0,67046.0,143775.0,235119.0,67046.0
TWN4516,2023-05-26,Protests,Peaceful protest,,Kaohsiung City,22.5002,120.3995,0,11406.0,34088.0,75991.0,11406.0
TWN4520,2023-05-29,Protests,Peaceful protest,,Taipei City,25.0396,121.5651,0,63170.0,136985.0,136985.0,63170.0
TWN4521,2023-05-31,Protests,Peaceful protest,,Taipei City,25.0326,121.5181,0,67046.0,143775.0,235119.0,67046.0
TWN4522,2023-06-02,Protests,Peaceful protest,,Taipei City,25.0396,121.5651,0,63170.0,136985.0,136985.0,63170.0
TWN4524,2023-05-31,Protests,Peaceful protest,,Taipei City,25.0396,121.5651,0,63170.0,136985.0,136985.0,63170.0
TWN4525,2023-06-01,Protests,Peaceful protest,,Yilan,24.7606,121.7542,0,21728.0,52041.0,125607.0,21728.0
TWN4528,2023-05-29,Protests,Peaceful protest,,Taipei City,25.0396,121.5651,0,63170.0,136985.0,136985.0,63170.0
TWN4529,2023-06-01,Protests,Peaceful protest,,Taipei City,25.0396,121.5651,0,63170.0,136985.0,136985.0,63170.0
TWN4530,2023-05-31,Protests,Peaceful protest,,Taipei City,25.0396,121.5651,0,63170.0,136985.0,136985.0,63170.0
TWN4531,2023-05-31,Protests,Peaceful protest,,Taipei City,25.0396,121.5651,0,63170.0,136985.0,136985.0,63170.0
TWN4532,2023-05-30,Protests,Peaceful protest,,Taipei City,25.0396,121.5651,0,63170.0,136985.0,136985.0,63170.0
TWN4533,2023-05-29,Protests,Peaceful protest,,Taipei City,25.0326,121.5181,0,67046.0,143775.0,235119.0,67046.0
TWN4534,2023-06-02,Protests,Peaceful protest,,Taipei City,25.0396,121.5651,0,63170.0,136985.0,136985.0,63170.0
TWN4535,2023-06-02,Protests,Peaceful protest,,Taipei City,25.0396,121.5651,0,63170.0,136985.0,136985.0,63170.0
TWN4536,2023-05-29,Protests,Peaceful protest,,Taipei City,25.0326,121.5181,0,67046.0,143775.0,235119.0,67046.0
TWN4538,2023-06-02,Protests,Peaceful protest,,Taipei City,25.0396,121.5651,0,63170.0,136985.0,136985.0,63170.0
TWN4539,2023-05-26,Protests,Peaceful protest,,Yilan,24.7606,121.7542,0,21728.0,52041.0,125607.0,21728.0
TWN4540,2023-05-30,Protests,Peaceful protest,,Taipei City,25.0326,121.5181,0,67046.0,143775.0,235119.0,67046.0
TWN4541,2023-06-01,Protests,Peaceful protest,,Yilan,24.7606,121.7542,0,21728.0,52041.0,125607.0,21728.0
TWN4543,2023-05-29,Protests,Peaceful protest,,Yilan,24.7606,121.7542,0,21728.0,52041.0,125607.0,21728.0
TWN4544,2023-05-27,Protests,Peaceful protest,,Taipei City,25.0267,121.5345,0,71639.0,184682.0,306474.0,71639.0
TWN4545,2023-06-02,Protests,Peaceful protest,,Taipei City,25.0326,121.5181,0,67046.0,143775.0,235119.0,67046.0
