event_id_cnty,event_date,event_type,sub_event_type,civilian_targeting,admin1,latitude,longitude,fatalities,population_1km,population_2km,population_5km,population_best
RUS23810,2024-09-26,Battles,Armed clash,,Kursk,51.2620,35.0273,1,43.0,160.0,160.0,160.0
RUS23811,2024-09-26,Battles,Armed clash,,Kursk,51.2563,34.5355,5,0.0,0.0,0.0,0.0
RUS23812,2024-09-26,Battles,Armed clash,,Kursk,51.2446,35.0075,1,50.0,61.0,62.0,62.0
RUS23813,2024-09-26,Battles,Armed clash,,Kursk,51.1023,35.3301,1,180.0,493.0,581.0,581.0
RUS23814,2024-09-26,Battles,Armed clash,,Kursk,51.2835,34.9645,7,82.0,131.0,182.0,182.0
RUS23815,2024-09-26,Battles,Armed clash,,Kursk,51.2558,34.6747,5,0.0,0.0,0.0,0.0
RUS23816,2024-09-26,Explosions/Remote violence,Air/drone strike,,Kursk,51.2392,35.2625,1,66.0,22.0,22.0,22.0
RUS23817,2024-09-26,Explosions/Remote violence,Air/drone strike,,Kursk,51.0927,35.2660,0,235.0,573.0,635.0,635.0
RUS23818,2024-09-26,Explosions/Remote violence,Air/drone strike,,Kursk,51.3382,35.1749,0,1.0,3.0,3.0,3.0
RUS23819,2024-09-26,Explosions/Remote violence,Air/drone strike,,Kursk,51.2533,35.2644,0,41.0,60.0,64.0,64.0
RUS23820,2024-09-26,Explosions/Remote violence,Air/drone strike,,Kursk,51.2144,35.2568,0,212.0,368.0,384.0,384.0
RUS23821,2024-09-26,Explosions/Remote violence,Air/drone strike,,Kursk,51.3090,35.3149,0,10.0,10.0,10.0,10.0
RUS23822,2024-09-26,Explosions/Remote violence,Air/drone strike,,Kursk,51.2450,35.3668,1,195.0,570.0,635.0,635.0
RUS23824,2024-09-26,Explosions/Remote violence,Air/drone strike,,Kursk,51.3582,35.2268,0,10.0,11.0,22.0,22.0
RUS23825,2024-09-26,Explosions/Remote violence,Air/drone strike,,Kursk,51.3233,35.1029,0,75.0,117.0,119.0,119.0
RUS23826,2024-09-26,Explosions/Remote violence,Air/drone strike,,Kursk,51.3687,35.2250,1,112.0,113.0,113.0,113.0
RUS23827,2024-09-26,Explosions/Remote violence,Air/drone strike,,Kursk,51.3001,35.0387,1,4.0,44.0,63.0,63.0
RUS23828,2024-09-26,Explosions/Remote violence,Air/drone strike,,Kursk,51.2732,35.2668,0,0.0,1.0,1.0,1.0
RUS23877,2024-09-27,Battles,Armed clash,,Kursk,51.2620,35.0273,3,43.0,160.0,160.0,160.0
RUS23878,2024-09-27,Battles,Armed clash,,Kursk,51.2563,34.5355,5,0.0,0.0,0.0,0.0
RUS23879,2024-09-27,Battles,Armed clash,,Kursk,51.2446,35.0075,2,50.0,61.0,62.0,62.0
RUS23880,2024-09-27,Battles,Armed clash,,Kursk,51.1023,35.3301,2,180.0,493.0,581.0,581.0
RUS23881,2024-09-27,Battles,Armed clash,,Kursk,51.2558,34.6747,5,0.0,0.0,0.0,0.0
RUS23882,2024-09-27,Explosions/Remote violence,Air/drone strike,,Kursk,51.0927,35.2660,1,235.0,573.0,635.0,635.0
RUS23883,2024-09-27,Explosions/Remote violence,Air/drone strike,,Kursk,51.1777,35.3417,0,63.0,64.0,187.0,187.0
