event_id_cnty,event_date,event_type,sub_event_type,civilian_targeting,admin1,latitude,longitude,fatalities,population_1km,population_2km,population_5km,population_best
ETH6449,2021-02-20,Battles,Armed clash,,Tigray,12.9369,39.5161,0,13481.0,18572.0,33223.0,33223.0
ETH6454,2021-02-20,Battles,Armed clash,,Tigray,13.0197,39.5283,0,2953.0,4126.0,11872.0,11872.0
ETH7244,2021-08-23,Strategic developments,Looting/property destruction,,Amhara,11.8167,38.2167,0,4538.0,7940.0,19935.0,
ETH13298,2024-08-09,Battles,Armed clash,,Oromia,9.2833,37.0333,25,2853.0,6629.0,16401.0,16401.0
ETH13299,2024-08-09,Battles,Armed clash,,Oromia,9.1145,37.6264,33,1498.0,5411.0,23271.0,23271.0
ETH13308,2024-08-07,Violence against civilians,Attack,Civilian targeting,Oromia,9.6387,36.8241,5,769.0,1480.0,5042.0,5042.0
ETH13310,2024-08-09,Violence against civilians,Attack,Civilian targeting,Oromia,9.6904,36.7893,0,1578.0,2135.0,5022.0,2135.0
ETH13317,2024-08-03,Strategic developments,Non-violent transfer of territory,,Amhara,11.1645,37.2510,0,1357.0,5882.0,32981.0,
ETH13183,2024-07-27,Violence against civilians,Attack,Civilian targeting,Amhara,11.7333,38.4666,0,15908.0,30279.0,42860.0,30279.0
ETH11091,2023-11-19,Battles,Armed clash,,Oromia,3.5391,39.0490,2,140819.0,280667.0,319919.0,319919.0
ETH11099,2023-11-20,Battles,Armed clash,,Oromia,3.5391,39.0490,1,140819.0,280667.0,319919.0,319919.0
ETH11321,2023-12-19,Strategic developments,Arrests,,Oromia,3.5391,39.0490,0,140819.0,280667.0,319919.0,
ETH13319,2024-08-06,Violence against civilians,Abduction/forced disappearance,Civilian targeting,Oromia,10.1721,38.5511,0,4631.0,6198.0,14719.0,6198.0
ETH13326,2024-08-08,Violence against civilians,Attack,Civilian targeting,Oromia,9.6905,36.8319,3,1104.0,2726.0,5988.0,5988.0
ETH13328,2024-08-09,Battles,Armed clash,,Amhara,11.4167,37.1667,0,31537.0,74727.0,115805.0,115805.0
ETH13329,2024-08-09,Battles,Armed clash,,Amhara,11.4167,37.1667,0,31537.0,74727.0,115805.0,115805.0
ETH13330,2024-08-09,Strategic developments,Other,,Amhara,12.6302,36.6109,0,1324.0,1627.0,4691.0,
ETH13336,2024-08-09,Battles,Armed clash,,Oromia,9.6905,36.8319,1,1104.0,2726.0,5988.0,5988.0
ETH13338,2024-08-10,Strategic developments,Disrupted weapons use,,Amhara,11.6878,38.9232,0,9783.0,16555.0,32507.0,
ETH13343,2024-08-10,Battles,Armed clash,,Amhara,10.6970,37.1561,3,1186.0,5807.0,28549.0,28549.0
ETH13344,2024-08-10,Battles,Armed clash,,Oromia,9.6905,36.8319,0,1104.0,2726.0,5988.0,5988.0
ETH13345,2024-08-11,Battles,Armed clash,,Amhara,10.5019,39.7926,0,788.0,3615.0,14838.0,14838.0
ETH13346,2024-08-11,Battles,Armed clash,,Oromia,9.6905,36.8319,0,1104.0,2726.0,5988.0,5988.0
ETH13347,2024-08-11,Strategic developments,Change to group/activity,,Tigray,13.5000,39.4667,0,62493.0,230759.0,525552.0,
ETH13352,2024-08-13,Battles,Armed clash,,Amhara,10.1667,38.1452,0,8760.0,17186.0,29247.0,29247.0
ETH13354,2024-08-13,Battles,Armed clash,,Amhara,11.4148,37.3999,0,2538.0,5746.0,18250.0,18250.0
ETH13355,2024-08-13,Battles,Armed clash,,Amhara,11.4826,37.5813,0,11578.0,15352.0,28898.0,28898.0
ETH13356,2024-08-13,Battles,Armed clash,,Amhara,11.1645,37.2510,0,1357.0,5882.0,32981.0,32981.0
ETH13358,2024-08-13,Violence against civilians,Attack,Civilian targeting,Amhara,10.6970,37.1561,5,1186.0,5807.0,28549.0,28549.0
ETH13359,2024-08-13,Violence against civilians,Attack,Civilian targeting,Amhara,11.4167,37.1667,7,31537.0,74727.0,115805.0,115805.0
ETH13360,2024-08-12,Violence against civilians,Attack,Civilian targeting,Amhara,10.8219,37.4269,1,1488.0,2358.0,8063.0,8063.0
ETH13365,2024-08-14,Protests,Protest with intervention,,South Ethiopia Region,6.7632,37.8781,0,3004.0,8834.0,29144.0,3004.0
ETH13367,2024-08-15,Battles,Armed clash,,Amhara,11.2570,37.1791,3,12021.0,24167.0,55716.0,55716.0
ETH13373,2024-08-16,Battles,Armed clash,,Amhara,10.3121,39.6589,0,22708.0,34568.0,47650.0,47650.0
ETH13374,2024-08-16,Battles,Armed clash,,Amhara,10.2262,39.4471,0,6600.0,8254.0,16079.0,16079.0
ETH13375,2024-08-16,Battles,Armed clash,,Amhara,10.1175,39.6588,0,10796.0,14245.0,23748.0,23748.0
ETH13380,2024-08-16,Battles,Armed clash,,Oromia,9.0167,37.4500,3,14517.0,23082.0,35586.0,35586.0
ETH5052,2018-12-17,Battles,Armed clash,,Oromia,3.5391,39.0490,11,127498.0,250115.0,354648.0,354648.0
ETH5054,2018-12-18,Battles,Armed clash,,Oromia,3.5391,39.0490,5,127498.0,250115.0,354648.0,354648.0
ETH6019,2021-03-12,Protests,Peaceful protest,,Oromia,3.5391,39.0490,0,135662.0,268537.0,305479.0,135662.0
ETH8333,2022-04-02,Battles,Armed clash,,Oromia,3.5391,39.0490,3,138222.0,274506.0,312548.0,312548.0
ETH8334,2022-04-03,Battles,Armed clash,,Oromia,3.5391,39.0490,3,138222.0,274506.0,312548.0,312548.0
ETH13361,2024-08-13,Battles,Armed clash,,Oromia,8.5940,40.0885,3,1985.0,4705.0,20170.0,20170.0
