event_id_cnty,event_date,event_type,sub_event_type,civilian_targeting,admin1,latitude,longitude,fatalities,population_1km,population_2km,population_5km,population_best
COL18726,2022-12-07,Violence against civilians,Sexual violence,Civilian targeting,Antioquia,7.9774,-75.1983,0,34840.0,60611.0,86467.0,60611.0
COL18727,2022-12-07,Battles,Armed clash,,Antioquia,7.9774,-75.1983,0,34840.0,60611.0,86467.0,86467.0
COL1873,2020-01-15,Violence against civilians,Attack,Civilian targeting,Antioquia,7.0308,-76.3424,1,56.0,198.0,646.0,646.0
COL18738,2022-12-13,Violence against civilians,Attack,Civilian targeting,Putumayo,0.6638,-76.8730,5,12970.0,24987.0,26156.0,26156.0
COL18743,2022-12-12,Violence against civilians,Attack,Civilian targeting,Putumayo,0.6473,-76.8258,1,48.0,365.0,955.0,955.0
COL18744,2022-12-13,Explosions/Remote violence,Remote explosive/landmine/IED,Civilian targeting,Narino,1.4759,-78.6873,0,1444.0,1624.0,3450.0,3450.0
COL18746,2022-12-13,Battles,Armed clash,,Narino,1.8071,-78.7639,4,30988.0,45486.0,86699.0,86699.0
COL18747,2022-12-13,Strategic developments,Other,,Narino,2.4495,-77.9791,0,3686.0,3722.0,3724.0,
COL18765,2022-11-14,Violence against civilians,Attack,Civilian targeting,Arauca,6.9539,-71.8723,1,20946.0,43709.0,45652.0,45652.0
COL18767,2022-11-22,Battles,Armed clash,,Arauca,7.0774,-70.7464,0,9024.0,39718.0,50721.0,50721.0
COL18769,2022-11-19,Explosions/Remote violence,Remote explosive/landmine/IED,,Arauca,6.9433,-71.2164,0,552.0,768.0,2284.0,2284.0
COL18772,2022-10-23,Strategic developments,Looting/property destruction,,Guaviare,2.5664,-72.6390,0,20455.0,40886.0,41454.0,
COL18775,2022-12-21,Violence against civilians,Abduction/forced disappearance,Civilian targeting,Meta,3.5467,-73.7057,0,21425.0,58851.0,64901.0,58851.0
COL18779,2022-12-21,Violence against civilians,Attack,Civilian targeting,Antioquia,5.7026,-75.2987,1,522.0,581.0,1160.0,1160.0
COL1878,2020-01-17,Violence against civilians,Attack,Civilian targeting,Antioquia,7.5714,-75.4703,5,471.0,767.0,1054.0,1054.0
COL18780,2022-12-22,Violence against civilians,Attack,Civilian targeting,Antioquia,5.7106,-75.3103,1,17491.0,19818.0,20612.0,20612.0
COL18781,2022-12-26,Violence against civilians,Attack,Civilian targeting,Meta,2.8688,-73.6621,1,13.0,40.0,255.0,255.0
COL18782,2022-12-27,Violence against civilians,Attack,Civilian targeting,Antioquia,6.9639,-75.4188,2,28698.0,31705.0,32831.0,32831.0
COL18783,2022-12-29,Explosions/Remote violence,Remote explosive/landmine/IED,,Cauca,2.6649,-76.7030,0,664.0,1414.0,4211.0,4211.0
COL18787,2022-12-29,Violence against civilians,Attack,Civilian targeting,Cauca,3.0161,-76.4854,2,28702.0,46751.0,53738.0,53738.0
COL1879,2020-01-17,Violence against civilians,Attack,Civilian targeting,Cordoba,8.1704,-76.0597,1,22089.0,48728.0,52956.0,52956.0
COL18834,2022-12-25,Battles,Armed clash,,Choco,5.5160,-76.9744,0,3445.0,3445.0,3471.0,3471.0
COL18969,2023-01-21,Battles,Armed clash,,Narino,0.8277,-77.6464,0,22247.0,63536.0,105971.0,105971.0
COL1901,2020-01-23,Explosions/Remote violence,Grenade,Civilian targeting,Antioquia,7.9774,-75.1983,0,34099.0,59286.0,86536.0,86536.0
COL19020,2023-01-27,Explosions/Remote violence,Grenade,,Santander,7.0650,-73.8500,0,34351.0,106427.0,206421.0,206421.0
COL19025,2023-01-28,Battles,Armed clash,,Valle del Cauca,3.8758,-77.0117,10,33968.0,132553.0,202887.0,202887.0
COL19030,2023-01-31,Violence against civilians,Attack,Civilian targeting,Cauca,3.2326,-76.2300,2,180.0,215.0,281.0,281.0
COL1908,2020-01-25,Violence against civilians,Attack,Civilian targeting,Huila,1.8537,-76.0507,1,16987.0,79922.0,91478.0,91478.0
